document,element,frequency_in_document
demokratya11,וכן,5
demokratya11,וכנראה,1
demokratya11,וכסף,1
demokratya11,וכעת,4
demokratya11,וכפיים,1
demokratya11,וכתוצאה,1
demokratya11,ולאחר,2
demokratya11,ולבכות,1
demokratya11,ולבן,1
demokratya11,ולבתור,1
demokratya11,ולדייגים,1
demokratya11,ולהאשים,1
demokratya11,ולהבטיח,2
demokratya11,ולהגיד,1
demokratya11,ולהודות,1
demokratya11,ולהישאר,1
demokratya11,ולהסכים,1
demokratya11,ולהפוך,1
demokratya11,ולהציל,1
demokratya11,ולהשתיק,1
demokratya11,ולואיס,1
demokratya11,ולוחמה,1
demokratya11,ולומד,1
demokratya11,ולומדים,1
demokratya11,ולוקח,1
demokratya11,ולזהבה,1
demokratya11,ולחסל,1
demokratya11,ולכל,3
demokratya11,ולכן,12
demokratya11,וללא,1
demokratya11,ולמגר,1
demokratya11,ולמה,7
demokratya11,ולמרות,1
demokratya11,ולסגור,1
demokratya11,ולעבר,1
demokratya11,ולעולם,1
demokratya11,ולעומד,1
demokratya11,ולעוף,2
demokratya11,ולעם,1
demokratya11,ולעצור,1
demokratya11,ולעשות,2
demokratya11,ולפי,1
demokratya11,ולפיד,1
demokratya11,ולפני,1
demokratya11,ולצידך,1
demokratya11,ולראות,1
demokratya11,ולרגע,1
demokratya11,ולרמטכ,1
demokratya11,ולרע,1
demokratya11,ולשגשג,1
demokratya11,ולשון,1
demokratya11,ולשים,1
demokratya11,ולשכמותך,1
demokratya11,ולשקר,1
demokratya11,ולתמיד,1
demokratya11,ולתת,1
demokratya11,ומאז,3
demokratya11,ומאידך,1
demokratya11,ומאיים,1
demokratya11,ומאמינים,1
demokratya11,ומאפיות,2
demokratya11,ומאפשרים,1
demokratya11,ומאשימים,1
demokratya11,ומבוטלת,1
demokratya11,ומבטל,1
demokratya11,ומבינים,1
demokratya11,ומג,1
demokratya11,ומגבשים,1
demokratya11,ומגיש,1
demokratya11,ומדווחים,1
demokratya11,ומדים,1
demokratya11,ומדינה,2
demokratya11,ומה,8
demokratya11,ומוברח,1
demokratya11,ומוגבל,1
demokratya11,ומוסרים,1
demokratya11,ומוצצי,1
demokratya11,ומורטון,1
demokratya11,ומושחתת,1
demokratya11,ומחוץ,1
demokratya11,ומחש,1
demokratya11,ומטיח,1
demokratya11,ומטייחים,1
demokratya11,ומטנפים,1
demokratya11,ומי,8
demokratya11,ומיד,3
demokratya11,ומייד,1
demokratya11,ומייצגת,1
demokratya11,ומילקי,1
demokratya11,ומכתיב,2
demokratya11,ומלואו,1
demokratya11,וממומן,1
demokratya11,וממרי,1
demokratya11,וממש,1
demokratya11,וממשיכים,1
demokratya11,וממשלתו,1
demokratya11,ומנהלת,1
demokratya11,ומנהרות,1
demokratya11,ומנותקים,1
demokratya11,ומנטרל,1
demokratya11,ומסירתה,1
demokratya11,ומסר,1
demokratya11,ומסרסים,1
demokratya11,ומעולם,1
demokratya11,ומעוניין,1
demokratya11,ומעל,2
demokratya11,ומעמיד,1
demokratya11,ומעריכים,1
demokratya11,ומפורקת,1
demokratya11,ומפיץ,1
demokratya11,ומצא,1
demokratya11,ומצה,1
demokratya11,ומקומכם,1
demokratya11,ומקופל,1
demokratya11,ומקללים,1
demokratya11,ומרגל,1
demokratya11,ומרססים,1
demokratya11,ומשאירים,1
demokratya11,ומשהו,2
demokratya11,ומשווה,1
demokratya11,ומשחרר,1
demokratya11,ומשטרה,1
demokratya11,ומשטרת,1
demokratya11,ומשעות,1
demokratya11,ומשפחותיהם,1
demokratya11,ומשפחתו,2
demokratya11,ומשקר,1
demokratya11,ומשרדי,1
demokratya11,ומשתלטות,1
demokratya11,ומתבכיינים,1
demokratya11,ומתבקש,1
demokratya11,ומתן,5
demokratya11,ומתעלמים,1
demokratya11,ומתפוצץ,1
demokratya11,ומתריע,1
demokratya11,ונאצה,1
demokratya11,ונבין,1
demokratya11,ונגל,1
demokratya11,ונהנה,1
demokratya11,ונהרג,3
demokratya11,ונורמטיבי,1
demokratya11,ונזק,2
demokratya11,ונחטפו,1
demokratya11,ונכנסו,1
demokratya11,ונמצא,1
demokratya11,ונמשיך,1
demokratya11,ונעלם,1
demokratya11,ונעלמים,2
demokratya11,ונערה,1
demokratya11,ונרגשים,1
demokratya11,ונרדם,1
demokratya11,ונרצח,1
demokratya11,ונשאר,1
demokratya11,ונשלט,1
demokratya11,ונשלטת,1
demokratya11,ונשמע,1
demokratya11,ונשק,1
demokratya11,ונתנו,1
demokratya11,ונתפסים,1
demokratya11,וסמולנים,1
demokratya11,ועבודה,1
demokratya11,ועד,8
demokratya11,ועדה,3
demokratya11,ועדי,3
demokratya11,ועדיין,3
demokratya11,ועדת,3
demokratya11,ועובדים,1
demokratya11,ועוברת,1
demokratya11,ועוד,21
demokratya11,ועוה,1
demokratya11,ועוקב,1
demokratya11,ועידוד,1
demokratya11,ועיניין,1
demokratya11,ועיקר,1
demokratya11,ועכשיו,2
demokratya11,ועל,9
demokratya11,ועלבון,2
demokratya11,ועליו,1
demokratya11,ועלינו,1
demokratya11,ועם,2
demokratya11,ועצמאית,1
demokratya11,וערבים,4
demokratya11,וערוצי,1
demokratya11,ועשה,1
demokratya11,ועשית,1
demokratya11,ופדופילים,1
demokratya11,ופו,1
demokratya11,ופוגע,1
demokratya11,ופולה,1
demokratya11,ופוליטית,1
demokratya11,ופילוג,1
demokratya11,ופינקלמן,1
demokratya11,ופרדס,2
demokratya11,ופריצת,1
demokratya11,ופרננדו,2
demokratya11,ופרס,1
demokratya11,וצא,1
demokratya11,וצבא,2
demokratya11,וצהל,1
demokratya11,וצוות,1
demokratya11,וצומת,1
demokratya11,וציון,1
demokratya11,וציונות,1
demokratya11,וצייצן,1
demokratya11,וצמודים,1
demokratya11,וצנחו,1
demokratya11,וצפון,1
demokratya11,וצריך,1
demokratya11,וקבע,1
demokratya11,וקדש,2
demokratya11,וקובע,1
demokratya11,וקובעים,1
demokratya11,וקיטוב,1
demokratya11,וקיימו,1
demokratya11,וקיללו,1
demokratya11,וקליט,1
demokratya11,וקסנר,38
demokratya11,וקפלן,1
demokratya11,וקרא,1
demokratya11,וקרוואנים,2
demokratya11,וקריקטורות,1
demokratya11,וקרנות,1
demokratya11,וראו,1
demokratya11,וראש,1
demokratya11,ורגוע,1
demokratya11,ורוח,1
demokratya11,ורנל,1
demokratya11,ורע,1
demokratya11,ורץ,1
demokratya11,ורצה,1
demokratya11,ורצחני,1
demokratya11,ושב,4
demokratya11,ושבעבר,1
demokratya11,ושואל,1
demokratya11,ושואלת,1
demokratya11,ושוב,2
demokratya11,ושולט,1
demokratya11,ושומעת,1
demokratya11,ושומרון,3
demokratya11,ושות,2
demokratya11,ושחיטה,1
demokratya11,ושינה,1
demokratya11,ושכמותך,5
demokratya11,ושמחה,1
demokratya11,ושניים,1
demokratya11,ושנית,1
demokratya11,ושנעצרו,1
demokratya11,ושעל,1
demokratya11,ושפנים,2
demokratya11,ושפנפנים,1
demokratya11,ושקמה,1
demokratya11,ושקרן,2
demokratya11,ושתי,1
demokratya11,ושתפו,3
demokratya11,ות,1
demokratya11,ותאפשר,1
demokratya11,ותהנו,1
demokratya11,ותו,2
demokratya11,ותודה,2
demokratya11,ותושבי,1
demokratya11,ותחומי,1
demokratya11,ותמשיכו,1
demokratya11,ותעבוד,1
demokratya11,ותעודד,1
demokratya11,ותפגע,1
demokratya11,ותקום,1
demokratya11,ותקף,1
demokratya11,ותרגע,1
demokratya11,זאב,1
demokratya11,זארעי,2
demokratya11,זאת,1
demokratya11,זבל,5
demokratya11,זה,1
demokratya11,זהבה,2
demokratya11,זההההה,1
demokratya11,זהויות,1
demokratya11,זהירות,1
demokratya11,זהירים,1
demokratya11,זוג,1
demokratya11,זוינברג,1
demokratya11,זוכה,1
demokratya11,זום,1
demokratya11,זונה,2
demokratya11,זועמים,1
demokratya11,זועק,1
demokratya11,זיהה,1
demokratya11,זיהו,1
demokratya11,זיינב,1
demokratya11,זימה,1
demokratya11,זימרי,1
demokratya11,זירה,4
demokratya11,זירת,1
demokratya11,זירתית,1
demokratya11,זכאים,1
demokratya11,זכויות,5
demokratya11,זכויותיהם,1
demokratya11,זכור,1
demokratya11,זכות,3
demokratya11,זכי,1
demokratya11,זכר,5
demokratya11,זכרו,6
demokratya11,זמין,1
demokratya11,זמן,8
demokratya11,זן,2
demokratya11,זנות,1
demokratya11,זנותם,1
demokratya11,זעם,1
demokratya11,זעמו,2
demokratya11,זעקה,1
demokratya11,זעקת,1
demokratya11,זקוק,1
demokratya11,זקוקה,1
demokratya11,זקוקים,1
demokratya11,זקן,2
demokratya11,זקנים,1
demokratya11,זר,4
demokratya11,זרועות,1
demokratya11,זרוקה,1
demokratya11,זרות,2
demokratya11,זריז,1
demokratya11,זריזזזזזזז,1
demokratya11,זרים,4
demokratya11,זרק,1
demokratya11,חאמד,1
demokratya11,חאן,5
demokratya11,חארס,1
demokratya11,חבדניקית,3
demokratya11,חבורת,2
demokratya11,חביבי,1
demokratya11,חביבים,1
demokratya11,חבילת,1
demokratya11,חבל,7
demokratya11,חבללללל,1
demokratya11,חבר,2
demokratya11,חברון,1
demokratya11,חברי,1
demokratya11,חברים,16
demokratya11,חברתי,2
demokratya11,חג,3
demokratya11,חגורת,1
demokratya11,חגיגה,2
demokratya11,חד,10
demokratya11,חדאד,1
demokratya11,חדה,1
demokratya11,חדי,1
demokratya11,חדר,3
demokratya11,חדש,5
demokratya11,חדשה,3
demokratya11,חדשות,6
demokratya11,חו,1
demokratya11,חובה,11
demokratya11,חובות,2
demokratya11,חובת,7
demokratya11,חוגג,1
demokratya11,חודשיים,1
demokratya11,חודשים,7
demokratya11,חווה,2
demokratya11,חוזה,1
demokratya11,חוזר,1
demokratya11,חוזרים,5
demokratya11,חוזרת,2
demokratya11,חוט,8
demokratya11,חוטים,2
demokratya11,חוטף,1
demokratya11,חוטפים,2
demokratya11,חולה,6
demokratya11,חולים,5
demokratya11,חולצו,2
demokratya11,חולת,4
demokratya11,חומה,1
demokratya11,חומות,1
demokratya11,חומר,4
demokratya11,חוננו,1
demokratya11,חוסל,6
demokratya11,חוסלו,3
demokratya11,חוסם,1
demokratya11,חוסמים,1
demokratya11,חוסן,1
demokratya11,חוסר,1
demokratya11,חוף,3
demokratya11,חופש,9
demokratya11,חופשי,4
demokratya11,חופשיים,1
demokratya11,חופשית,1
demokratya11,חוץ,5
demokratya11,חוק,7
demokratya11,חוקי,2
demokratya11,חוקיים,1
demokratya11,חוקים,3
demokratya11,חוקר,2
demokratya11,חורבות,1
demokratya11,חורה,1
demokratya11,חושב,6
demokratya11,חושבים,13
demokratya11,חושבת,1
demokratya11,חושף,2
demokratya11,חושפים,2
demokratya11,חוששים,1
demokratya11,חותים,1
demokratya11,חזבאללה,1
demokratya11,חזיר,4
demokratya11,חזירים,3
demokratya11,חזירית,1
demokratya11,חזק,7
demokratya11,חזקה,5
demokratya11,חזרה,1
demokratya11,חזרו,3
demokratya11,חזרנו,1
demokratya11,חחחח,2
demokratya11,חטאו,1
demokratya11,חטאיהם,1
demokratya11,חטופים,17
demokratya11,חטיבת,4
demokratya11,חטיבתי,1
demokratya11,חטיפת,4
demokratya11,חטיפתם,1
demokratya11,חטפו,1
demokratya11,חי,10
demokratya11,חיבוק,2
demokratya11,חיבק,1
demokratya11,חידשת,1
demokratya11,חיובי,1
demokratya11,חיות,6
demokratya11,חיזבאללה,5
demokratya11,חייב,14
demokratya11,חייבים,25
demokratya11,חייבת,5
demokratya11,חייהם,1
demokratya11,חייו,1
demokratya11,חייל,6
demokratya11,חיילי,11
demokratya11,חיילים,10
demokratya11,חיילנו,1
demokratya11,חיילת,1
demokratya11,חיים,13
demokratya11,חיל,7
demokratya11,חילוץ,1
demokratya11,חינוך,1
demokratya11,חינוכית,1
demokratya11,חינם,2
demokratya11,חיסול,16
demokratya11,חיסולו,1
demokratya11,חיסולים,1
demokratya11,חיסיון,1
demokratya11,חיסל,2
demokratya11,חיסלו,5
demokratya11,חיסלנו,2
demokratya11,חיסלתם,2
demokratya11,חירבת,1
demokratya11,חירום,1
demokratya11,חירם,8
demokratya11,חכם,5
demokratya11,חכמה,1
demokratya11,חלאד,1
demokratya11,חלאה,15
demokratya11,חלאות,28
demokratya11,חלאס,1
demokratya11,חלאת,2
demokratya11,חלול,4
demokratya11,חלום,3
demokratya11,חלומות,2
demokratya11,חלוקת,1
demokratya11,חלחלה,1
demokratya11,חליוה,5
demokratya11,חלילה,1
demokratya11,חלק,15
demokratya11,חלקו,2
demokratya11,חלקיה,1
demokratya11,חלש,1
demokratya11,חלשה,1
demokratya11,חם,2
demokratya11,חמ,1
demokratya11,חמאד,1
demokratya11,חמאס,121
demokratya11,חמד,2
demokratya11,חמה,1
demokratya11,חמודים,3
demokratya11,חמוצים,1
demokratya11,חמור,5
demokratya11,חמורה,2
demokratya11,חמורים,2
demokratya11,חמוש,1
demokratya11,חמישי,3
demokratya11,חמסניקים,1
demokratya11,חנה,2
demokratya11,חניה,1
demokratya11,חניונס,1
demokratya11,חנפנים,1
demokratya11,חנש,6
demokratya11,חס,2
demokratya11,חסד,1
demokratya11,חסויה,1
demokratya11,חסון,5
demokratya11,חסיד,1
demokratya11,חסיון,1
demokratya11,חסימות,1
demokratya11,חסר,2
demokratya11,חסרות,1
demokratya11,חסרים,1
demokratya11,חסרת,1
demokratya11,חפורות,1
demokratya11,חפץ,1
demokratya11,חפצה,1
demokratya11,חפר,3
demokratya11,חצי,2
demokratya11,חצר,1
demokratya11,חקירה,3
demokratya11,חקירות,2
demokratya11,חקר,1
demokratya11,חרבם,2
demokratya11,חרדי,1
demokratya11,חרדיות,2
demokratya11,חרדים,12
demokratya11,חרטטן,2
demokratya11,חרטטנים,2
demokratya11,חריג,1
demokratya11,חרף,1
demokratya11,חרפה,3
demokratya11,חרפת,1
demokratya11,חשב,1
demokratya11,חשבו,2
demokratya11,חשבון,2
demokratya11,חשבוננו,4
demokratya11,חשבנו,3
demokratya11,חשבתי,2
demokratya11,חשוב,12
demokratya11,חשובה,2
demokratya11,חשוד,2
demokratya11,חשוך,1
demokratya11,חשיפה,3
demokratya11,חשיפת,3
demokratya11,חשק,1
demokratya11,חתיכת,3
demokratya11,חתם,1
demokratya11,חתרן,1
demokratya11,חתרניים,1
demokratya11,חתרנית,2
demokratya11,טבח,75
demokratya11,טבח_קפלן,12
demokratya11,טבחחחחחח,1
demokratya11,טבע,1
demokratya11,טובה,7
demokratya11,טובות,3
demokratya11,טובח,2
demokratya11,טובחי,1
demokratya11,טובים,4
demokratya11,טובעות,1
demokratya11,טובת,3
demokratya11,טוויסט,1
demokratya11,טוטאלית,1
demokratya11,טומי,1
demokratya11,טוענים,1
demokratya11,טופאן,2
demokratya11,טופלה,1
demokratya11,טוק,1
demokratya11,טוראי,1
demokratya11,טורפות,1
demokratya11,טחנות,1
demokratya11,טיבי,2
demokratya11,טיחובר,1
demokratya11,טיטולים,2
demokratya11,טייוח,1
demokratya11,טיימס,1
demokratya11,טייס,2
demokratya11,טייסי,1
demokratya11,טייסים,3
demokratya11,טיל,2
demokratya11,טילים,4
demokratya11,טימטום,1
demokratya11,טינופות,1
demokratya11,טינופת,2
demokratya11,טיסה,1
demokratya11,טיעונים,1
demokratya11,טיפול,7
demokratya11,טיפש,4
demokratya11,טל,5
demokratya11,טלוויזיה,1
demokratya11,טלי,2
demokratya11,טלפון,2
demokratya11,טמבל,13
demokratya11,טנדר,1
demokratya11,טנק,1
demokratya11,טעות,4
demokratya11,טענות,1
demokratya11,טפו,4
demokratya11,טפיי,1
demokratya11,טקילה,2
demokratya11,טקס,1
demokratya11,טראמפ,5
demokratya11,טרגדיה,1
demokratya11,טרופר,1
demokratya11,טרור,13
demokratya11,טרוריסטים,1
demokratya11,טרוריסטית,1
demokratya11,טרחו,1
demokratya11,טריק,1
demokratya11,טרם,4
demokratya11,טרף,2
demokratya11,טרקטורים,1
demokratya11,יא,1
demokratya11,יאומן,1
demokratya11,יאיר,5
demokratya11,יאלה,2
demokratya11,יאמן,3
demokratya11,יאמר,3
demokratya11,יאמרו,1
demokratya11,יאפס,2
demokratya11,יאפססס,1
demokratya11,יאפשר,1
demokratya11,יארון,2
demokratya11,יאשים,2
demokratya11,יאשימו,1
demokratya11,יבוא,1
demokratya11,יבחרו,1
demokratya11,יביא,3
demokratya11,יבקשו,1
demokratya11,יבשתית,1
demokratya11,יגאל,5
demokratya11,יגבילו,1
demokratya11,יגבר,1
demokratya11,יגדל,1
demokratya11,יגיבו,1
demokratya11,יגיד,1
demokratya11,יגידו,2
demokratya11,יגיע,3
demokratya11,יגיעעעעע,1
demokratya11,יגמר,1
demokratya11,יגרום,1
demokratya11,יד,6
demokratya11,ידו,1
demokratya11,ידוע,1
demokratya11,ידועים,2
demokratya11,ידי,12
demokratya11,ידיעה,1
demokratya11,ידיעת,1
demokratya11,ידע,3
demokratya11,ידעו,7
demokratya11,ידענו,2
demokratya11,ידעתי,1
demokratya11,ידרכו,1
demokratya11,יהאד,1
demokratya11,יהדות,1
demokratya11,יהדותו,2
demokratya11,יהודה,4
demokratya11,יהודי,13
demokratya11,יהודיה,1
demokratya11,יהודים,22
demokratya11,יהודית,3
demokratya11,יהושוע,1
demokratya11,יהושע,2
demokratya11,יהי,7
demokratya11,יהלום,1
demokratya11,יו,8
demokratya11,יואב,6
demokratya11,יובל,1
demokratya11,יודע,16
demokratya11,יודעי,1
demokratya11,יודעים,27
demokratya11,יודעת,1
demokratya11,יוונית,1
demokratya11,יוזם,1
demokratya11,יוכלו,1
demokratya11,יוכפז,1
demokratya11,יום,2
demokratya11,יומה,1
demokratya11,יומו,2
demokratya11,יומיים,2
demokratya11,יונה,2
demokratya11,יונית,1
demokratya11,יונס,14
demokratya11,יוסי,6
demokratya11,יוסיאן,3
demokratya11,יוסף,2
demokratya11,יועמ,1
demokratya11,יועמש,1
demokratya11,יועצת,2
demokratya11,יופי,2
demokratya11,יוצא,3
demokratya11,יוצאים,3
demokratya11,יוצאת,1
demokratya11,יוצרים,2
demokratya11,יוקרה,1
demokratya11,יורד,1
demokratya11,יורדי,1
demokratya11,יורה,2
demokratya11,יורו,2
demokratya11,יורוך,1
demokratya11,יורים,2
demokratya11,יורק,1
demokratya11,יושב,2
demokratya11,יושביו,1
demokratya11,יושבים,3
demokratya11,יושבת,1
demokratya11,יושג,1
demokratya11,יותם,1
demokratya11,יותר,35
demokratya11,יזום,1
demokratya11,יח,3
demokratya11,יחד,5
demokratya11,יחזור,1
demokratya11,יחזרו,3
demokratya11,יחטוף,1
demokratya11,יחטפו,1
demokratya11,יחיא,2
demokratya11,יחידה,1
demokratya11,יחידות,4
demokratya11,יחידי,1
demokratya11,יחידת,1
demokratya11,יחל,1
demokratya11,יחליט,1
demokratya11,יחסל,2
demokratya11,יחסלו,1
demokratya11,יחקור,1
demokratya11,יחשף,2
demokratya11,יטיל,1
demokratya11,ייכנסו,2
demokratya11,יימסרו,2
demokratya11,יין,1
demokratya11,ייעוץ,1
demokratya11,ייצוג,2
demokratya11,יישוב,1
demokratya11,יישר,2
demokratya11,יך,1
demokratya11,יכ,1
demokratya11,יכול,12
demokratya11,יכולה,1
demokratya11,יכולים,7
demokratya11,יכולת,3
demokratya11,יכלו,1
demokratya11,יכלנו,1
demokratya11,יכניס,1
demokratya11,יכריחו,1
demokratya11,יכרתון,1
demokratya11,ילד,8
demokratya11,ילדה,4
demokratya11,ילדים,7
demokratya11,ילמד,1
demokratya11,ים,8
demokratya11,ימ,1
demokratya11,ימושפעת,1
demokratya11,ימח,2
demokratya11,ימי,3
demokratya11,ימים,4
demokratya11,ימין,7
demokratya11,ימינה,1
demokratya11,ימלאו,2
demokratya11,ימני,4
demokratya11,ימניים,7
demokratya11,ימנים,1
demokratya11,ימנית,6
demokratya11,ימסמסו,1
demokratya11,ימשיך,1
demokratya11,ימשיכו,1
demokratya11,ימשך,1
demokratya11,ינהל,1
demokratya11,ינהלו,1
demokratya11,ינואר,1
demokratya11,ינון,5
demokratya11,ינסו,1
demokratya11,ינציח,1
demokratya11,ינקו,2
demokratya11,יסגר,1
demokratya11,יסגרו,1
demokratya11,יסלח,2
demokratya11,יסרב,1
demokratya11,יסתדר,2
demokratya11,יעבוד,1
demokratya11,יעביר,1
demokratya11,יעבירו,1
demokratya11,יעוף,1
demokratya11,יעופו,1
demokratya11,יעזור,8
demokratya11,יעצור,4
demokratya11,יעצר,1
demokratya11,יעקב,3
demokratya11,יעשה,1
demokratya11,יעשו,4
demokratya11,יפה,7
demokratya11,יפים,2
demokratya11,יפנית,1
demokratya11,יפסיק,1
demokratya11,יפסיקו,2
demokratya11,יפרק,1
demokratya11,יפרקו,1
demokratya11,יצא,10
demokratya11,יצאו,3
demokratya11,יצאת,1
demokratya11,יצופו,1
demokratya11,יצחק,6
demokratya11,יצטרכו,1
demokratya11,יצילו,1
demokratya11,יצלח,1
demokratya11,יצליח,2
demokratya11,יצר,1
demokratya11,יקבור,1
demokratya11,יקבל,1
demokratya11,יקבע,1
demokratya11,יקודם,1
demokratya11,יקח,1
demokratya11,יקירתי,1
demokratya11,יקרה,2
demokratya11,יקרים,3
demokratya11,יקרעו,1
demokratya11,יראו,3
demokratya11,ירגיע,3
demokratya11,ירדן,6
demokratya11,ירדני,1
demokratya11,ירו,1
demokratya11,ירוק,1
demokratya11,ירושלים,2
demokratya11,ירחק,1
demokratya11,ירי,4
demokratya11,ירידה,1
demokratya11,ירימו,1
demokratya11,ירפו,1
demokratya11,ירצחו,2
demokratya11,ירשת,1
demokratya11,יש,1
demokratya11,ישאלו,1
demokratya11,ישאר,1
demokratya11,ישב,1
demokratya11,ישגר,1
demokratya11,ישובים,2
demokratya11,ישחטו,1
demokratya11,ישחרר,2
demokratya11,ישי,2
demokratya11,ישיבה,1
demokratya11,ישיבות,2
demokratya11,ישיבת,2
demokratya11,ישירות,1
demokratya11,ישלטו,1
demokratya11,ישלמו,1
demokratya11,ישמור,1
demokratya11,ישמח,1
demokratya11,ישנות,1
demokratya11,ישנם,1
demokratya11,ישר,2
demokratya11,ישראל,96
demokratya11,ישראלי,2
demokratya11,ישראליות,1
demokratya11,ישראלים,5
demokratya11,ישראלית,3
demokratya11,ישרים,2
demokratya11,יששששש,1
demokratya11,ישתבח,1
demokratya11,ישתלבו,1
demokratya11,יתגיייסו,2
demokratya11,יתגייסו,3
demokratya11,יתוקנו,2
demokratya11,יתייצבו,1
demokratya11,יתכן,1
demokratya11,יתמודדו,1
demokratya11,יתנגדו,1
demokratya11,יתנו,2
demokratya11,יתעורר,1
demokratya11,יתעללו,1
demokratya11,יתערב,1
demokratya11,יתקיים,1
demokratya11,כאוס,1
demokratya11,כאילו,14
demokratya11,כאירגון,2
demokratya11,כאלה,9
demokratya11,כאלף,2
demokratya11,כאמור,1
demokratya11,כאפות,1
demokratya11,כאשר,4
demokratya11,כבד,2
demokratya11,כבוד,8
demokratya11,כבודדדד,1
demokratya11,כבודדדדד,1
demokratya11,כבישים,6
demokratya11,כבררררר,1
demokratya11,כבש,1
demokratya11,כבשה,1
demokratya11,כבשן,1
demokratya11,כדאי,1
demokratya11,כדבריו,1
demokratya11,כדוגמתא,1
demokratya11,כדור,2
demokratya11,כדורים,1
demokratya11,כדי,22
demokratya11,כדת,1
demokratya11,כה,1
demokratya11,כהיטלר,1
demokratya11,כהן,2
demokratya11,כהנא,2
demokratya11,כהנים,1
demokratya11,כהרגלה,1
demokratya11,כואב,1
demokratya11,כואבת,2
demokratya11,כובש,3
demokratya11,כוונות,1
demokratya11,כוונתו,1
demokratya11,כוזבות,1
demokratya11,כוח,7
demokratya11,כוחות,10
demokratya11,כוחותינו,3
demokratya11,כוכב,1
demokratya11,כוכבי,4
demokratya11,כולה,1
demokratya11,כולו,1
demokratya11,כולכם,1
demokratya11,כולל,8
demokratya11,כוללת,1
demokratya11,כולם,32
demokratya11,כולםםםםם,1
demokratya11,כולנו,12
demokratya11,כוס,1
demokratya11,כועס,1
demokratya11,כופים,1
demokratya11,כורז,1
demokratya11,כושי,2
demokratya11,כושל,1
demokratya11,כושר,1
demokratya11,כותבת,1
demokratya11,כזה,11
demokratya11,כזו,4
demokratya11,כזכור,1
demokratya11,כח,13
demokratya11,כחודש,1
demokratya11,כי,1
demokratya11,כיבדו,1
demokratya11,כיוון,3
demokratya11,כיום,1
demokratya11,כייייי,1
demokratya11,כייף,6
demokratya11,כילדה,1
demokratya11,כימיקל,1
demokratya11,כימנים,1
demokratya11,כיפה,2
demokratya11,כיצד,2
demokratya11,כירורגית,1
demokratya11,כישלון,2
demokratya11,כך,1
demokratya11,ככל,8
demokratya11,ככלב,1
demokratya11,ככלי,1
demokratya11,ככר,2
demokratya11,כל,1
demokratya11,כלא,1
demokratya11,כלבבי,2
demokratya11,כלבה,1
demokratya11,כלבים,2
demokratya11,כלום,20
demokratya11,כלוםםםםםם,1
demokratya11,כלות,2
demokratya11,כלי,3
demokratya11,כלילות,1
demokratya11,כלכליות,2
demokratya11,כלכלית,1
demokratya11,כלל,2
demokratya11,כלפי,1
demokratya11,כלצפינה,1
demokratya11,כמ,1
demokratya11,כמו,1
demokratya11,כמובן,3
demokratya11,כמויות,1
demokratya11,כמוך,9
demokratya11,כמות,1
demokratya11,כמותה,1
demokratya11,כמותו,1
demokratya11,כמותך,7
demokratya11,כמותם,1
demokratya11,כמי,3
demokratya11,כמיטב,2
demokratya11,כמיליון,1
demokratya11,כמנהגו,1
demokratya11,כמעט,6
demokratya11,כנ,9
demokratya11,כנגד,3
demokratya11,כנועים,4
demokratya11,כנופיה,1
demokratya11,כניסה,2
demokratya11,כניסת,4
demokratya11,כניעה,1
demokratya11,כנס,3
demokratya11,כנסו,2
demokratya11,כנסי,6
demokratya11,כנסת,3
demokratya11,כנף,1
demokratya11,כנראה,5
demokratya11,כסיף,3
demokratya11,כסמולנים,2
demokratya11,כסף,16
demokratya11,כספי,6
demokratya11,כספים,1
demokratya11,כספית,2
demokratya11,כסתח,3
demokratya11,כערוץ,1
demokratya11,כעת,9
demokratya11,כפול,2
demokratya11,כפוף,1
demokratya11,כפי,6
demokratya11,כפית,1
demokratya11,כץ,1
demokratya11,כצבא,1
demokratya11,כצו,1
demokratya11,כקודמיו,1
demokratya11,כרגיל,4
demokratya11,כרגע,5
demokratya11,כרוכים,1
demokratya11,כרות,1
demokratya11,כרזות,1
demokratya11,כריסטמס,1
demokratya11,כרם,4
demokratya11,כרמי,4
demokratya11,כשאומרים,1
demokratya11,כשאורון,1
demokratya11,כשאנחנו,2
demokratya11,כשאת,1
demokratya11,כשאתה,3
demokratya11,כשבלינקן,1
demokratya11,כשבפועל,1
demokratya11,כשהגיעו,1
demokratya11,כשהוא,2
demokratya11,כשהיא,1
demokratya11,כשהם,3
demokratya11,כשהסמול,1
demokratya11,כשירה,1
demokratya11,כשלפיד,1
demokratya11,כשמש,1
demokratya11,כשנרצחים,1
demokratya11,כשנתגלה,1
demokratya11,כשעל,1
demokratya11,כשר,2
demokratya11,כששמעתי,1
demokratya11,כת,2
demokratya11,כתב,3
demokratya11,כתבו,1
demokratya11,כתבתי,1
demokratya11,כתובות,1
demokratya11,כתיעוד,1
demokratya11,כתם,1
demokratya11,כתםםםם,1
demokratya11,לא,3
demokratya11,לאאא,1
demokratya11,לאאאא,2
demokratya11,לאבו,1
demokratya11,לאבחן,1
demokratya11,לאבטחה,1
demokratya11,לאבי,1
demokratya11,לאדמה,1
demokratya11,לאהרון,1
demokratya11,לאו,2
demokratya11,לאובמה,1
demokratya11,לאוהבים,1
demokratya11,לאוזן,1
demokratya11,לאויבי,1
demokratya11,לאולפנים,1
demokratya11,לאומה,1
demokratya11,לאומי,5
demokratya11,לאונס,1
demokratya11,לאונר,2
