document,element,frequency_in_document
demokratya11,קטאר,53
demokratya11,הטבח,51
demokratya11,החטופים,50
demokratya11,ביבי,49
demokratya11,ראש,49
demokratya11,שלהם,49
demokratya11,נתניהו,48
demokratya11,סמולנים,48
demokratya11,ברק,47
demokratya11,אל,46
demokratya11,כאן,43
demokratya11,כמה,43
demokratya11,לו,43
demokratya11,לכם,43
demokratya11,היום,42
demokratya11,שהם,42
demokratya11,בעזה,40
demokratya11,עזה,40
demokratya11,אותו,39
demokratya11,הממשלה,39
demokratya11,לחסל,39
demokratya11,עושים,39
demokratya11,ביידן,38
demokratya11,וקסנר,38
demokratya11,צריך,38
demokratya11,איך,37
demokratya11,גנץ,37
demokratya11,זו,37
demokratya11,שלך,37
demokratya11,קרן,36
demokratya11,שלכם,36
demokratya11,תודה,36
demokratya11,יותר,35
demokratya11,פוליטיות,35
demokratya11,לחמאס,34
demokratya11,למטרות,34
demokratya11,לפני,34
demokratya11,ערוצי,34
demokratya11,צה,34
demokratya11,שלנו,34
demokratya11,מדינה,33
demokratya11,אסון,32
demokratya11,העם,32
demokratya11,טוב,32
demokratya11,כולם,32
demokratya11,צבא,32
demokratya11,בלי,31
demokratya11,אחרי,30
demokratya11,יום,30
demokratya11,מחבלים,30
demokratya11,רטווט,30
demokratya11,אותנו,29
demokratya11,בגידה,29
demokratya11,כך,29
demokratya11,לעשות,29
demokratya11,אויב,28
demokratya11,היא,28
demokratya11,חלאות,28
demokratya11,שלו,28
demokratya11,בוגרי,27
demokratya11,בעולם,27
demokratya11,האמת,27
demokratya11,יודעים,27
demokratya11,מדינת,27
demokratya11,שם,27
demokratya11,ככה,26
demokratya11,מר,26
demokratya11,רגע,26
demokratya11,הבית,25
demokratya11,חייבים,25
demokratya11,להיות,25
demokratya11,לטובת,25
demokratya11,שהוא,25
demokratya11,איזה,24
demokratya11,הבא,24
demokratya11,החדשה,24
demokratya11,יהיה,24
demokratya11,לאחר,24
demokratya11,ממשלה,24
demokratya11,סמולן,24
demokratya11,שאתה,24
demokratya11,אותך,23
demokratya11,בישראל,23
demokratya11,בית,23
demokratya11,דרך,23
demokratya11,הכח,23
demokratya11,לכל,23
demokratya11,לסמול,23
demokratya11,מעל,23
demokratya11,ערוץ,23
demokratya11,בן,22
demokratya11,היהודים,22
demokratya11,יהודים,22
demokratya11,כדי,22
demokratya11,לעולם,22
demokratya11,מדוע,22
demokratya11,מול,22
demokratya11,תנו,22
demokratya11,הציבור,21
demokratya11,ועוד,21
demokratya11,לי,21
demokratya11,עושה,21
demokratya11,פוליטי,21
demokratya11,במקום,20
demokratya11,הידעתם,20
demokratya11,היו,20
demokratya11,הסרטנית,20
demokratya11,השב,20
demokratya11,כלום,20
demokratya11,לנצח,20
demokratya11,משפחות,20
demokratya11,עכשיו,20
demokratya11,פעילי,20
demokratya11,שנה,20
demokratya11,שעות,20
demokratya11,אוסלו,19
demokratya11,הזמן,19
demokratya11,הערבים,19
demokratya11,וזה,19
demokratya11,לערבים,19
demokratya11,לתת,19
demokratya11,עדיין,19
demokratya11,עליהם,19
demokratya11,פעם,19
demokratya11,תראו,19
demokratya11,אלופה,18
demokratya11,בצבא,18
demokratya11,הגיע,18
demokratya11,הזו,18
demokratya11,ואז,18
demokratya11,וגם,18
demokratya11,והם,18
demokratya11,כבר,18
demokratya11,כן,18
demokratya11,לטבח,18
demokratya11,לצה,18
demokratya11,מאז,18
demokratya11,מעניין,18
demokratya11,ערבים,18
demokratya11,אהוד,17
demokratya11,אחים,17
demokratya11,איפה,17
demokratya11,בדיוק,17
demokratya11,בין,17
demokratya11,במיידי,17
demokratya11,בצמרת,17
demokratya11,ברור,17
demokratya11,וכו,17
demokratya11,חטופים,17
demokratya11,לזה,17
demokratya11,ליהודים,17
demokratya11,למי,17
demokratya11,מבינים,17
demokratya11,מגיע,17
demokratya11,מחבל,17
demokratya11,ממש,17
demokratya11,נראה,17
demokratya11,עלינו,17
demokratya11,פעיל,17
demokratya11,שאתם,17
demokratya11,בעברית,16
demokratya11,הבוגדים,16
demokratya11,הטרור,16
demokratya11,המחבל,16
demokratya11,העולם,16
demokratya11,וכל,16
demokratya11,חברים,16
demokratya11,חיסול,16
demokratya11,יודע,16
demokratya11,כסף,16
demokratya11,מאוד,16
demokratya11,מילה,16
demokratya11,נפש,16
demokratya11,פה,16
demokratya11,פשוט,16
demokratya11,קיצץ,16
demokratya11,שזה,16
demokratya11,אומר,15
demokratya11,אמר,15
demokratya11,אמת,15
demokratya11,אתמול,15
demokratya11,בזמן,15
demokratya11,בני,15
demokratya11,ברפיח,15
demokratya11,גלנט,15
demokratya11,חלאה,15
demokratya11,חלק,15
demokratya11,לכולם,15
demokratya11,לרגע,15
demokratya11,מטומטם,15
demokratya11,מעולה,15
demokratya11,נשק,15
demokratya11,עשו,15
demokratya11,רוצה,15
demokratya11,תפרגנו,15
demokratya11,אחר,14
demokratya11,אחרת,14
demokratya11,איראן,14
demokratya11,ביום,14
demokratya11,ביותר,14
demokratya11,גדול,14
demokratya11,הביטחון,14
demokratya11,הימין,14
demokratya11,הכי,14
demokratya11,המלחמה,14
demokratya11,חייב,14
demokratya11,יונס,14
demokratya11,כאילו,14
demokratya11,לפיד,14
demokratya11,משהו,14
demokratya11,מתוכנן,14
demokratya11,עובדים,14
demokratya11,עשה,14
demokratya11,פלסטינית,14
demokratya11,קיבינימט,14
demokratya11,שהיה,14
demokratya11,אולי,13
demokratya11,אחת,13
demokratya11,אירגון,13
demokratya11,אסור,13
demokratya11,בדרך,13
demokratya11,הארץ,13
demokratya11,הבגץ,13
demokratya11,הוראות,13
demokratya11,החרדים,13
demokratya11,היבשה,13
demokratya11,חושבים,13
demokratya11,חיים,13
demokratya11,טמבל,13
demokratya11,טרור,13
demokratya11,יהודי,13
demokratya11,כח,13
demokratya11,ללא,13
demokratya11,למדינה,13
demokratya11,לסגור,13
demokratya11,מאות,13
demokratya11,מממן,13
demokratya11,ממשלת,13
demokratya11,מערכת,13
demokratya11,מראש,13
demokratya11,קרה,13
demokratya11,קשה,13
demokratya11,רוצים,13
demokratya11,שני,13
demokratya11,תהיה,13
demokratya11,תמורת,13
demokratya11,אובמה,12
demokratya11,בגלל,12
demokratya11,בלתי,12
demokratya11,ברסלר,12
demokratya11,הברית,12
demokratya11,החיילים,12
demokratya11,המשטרה,12
demokratya11,הסתה,12
demokratya11,ולכן,12
demokratya11,חרדים,12
demokratya11,חשוב,12
demokratya11,טבח_קפלן,12
demokratya11,ידי,12
demokratya11,יכול,12
demokratya11,כולנו,12
demokratya11,לה,12
demokratya11,להעיף,12
demokratya11,מדויק,12
demokratya11,מנהיג,12
demokratya11,מעזה,12
demokratya11,מתי,12
demokratya11,סוף,12
demokratya11,ערבי,12
demokratya11,שהסמול,12
demokratya11,אהרון,11
demokratya11,אומרים,11
demokratya11,אלפי,11
demokratya11,אפשר,11
demokratya11,אתכם,11
demokratya11,באמת,11
demokratya11,בוגד,11
demokratya11,בכלל,11
demokratya11,האם,11
demokratya11,המחבלים,11
demokratya11,המטרה,11
demokratya11,העיקר,11
demokratya11,הפושע,11
demokratya11,הצבא,11
demokratya11,הרצחני,11
demokratya11,ואתם,11
demokratya11,חובה,11
demokratya11,חיילי,11
demokratya11,כזה,11
demokratya11,לאור,11
demokratya11,לחיילים,11
demokratya11,לנשק,11
demokratya11,מבין,11
demokratya11,מטורף,11
demokratya11,מלא,11
demokratya11,מלחמה,11
demokratya11,מנסים,11
demokratya11,מספיק,11
demokratya11,נגדנו,11
demokratya11,נזק,11
demokratya11,פושע,11
demokratya11,פחחחח,11
demokratya11,פחחחחח,11
demokratya11,רונן,11
demokratya11,שולט,11
demokratya11,שולטים,11
demokratya11,שלי,11
demokratya11,תיעוד,11
demokratya11,תמיד,11
demokratya11,אדם,10
demokratya11,באוקטובר,10
demokratya11,בהם,10
demokratya11,בלבד,10
demokratya11,במלחמה,10
demokratya11,בצד,10
demokratya11,בראש,10
demokratya11,בתוך,10
demokratya11,האלה,10
demokratya11,הולך,10
demokratya11,החלאות,10
demokratya11,היקרים,10
demokratya11,הלילה,10
demokratya11,הנה,10
demokratya11,הרצועה,10
demokratya11,השר,10
demokratya11,חד,10
demokratya11,חי,10
demokratya11,חיילים,10
demokratya11,יצא,10
demokratya11,כוחות,10
demokratya11,לב,10
demokratya11,לטנף,10
demokratya11,לפחות,10
demokratya11,לפי,10
demokratya11,לראות,10
demokratya11,מבית,10
demokratya11,מהם,10
demokratya11,מחיר,10
demokratya11,מכספי,10
demokratya11,מתחת,10
demokratya11,סיבוב,10
demokratya11,סיוע,10
demokratya11,צור,10
demokratya11,שוב,10
demokratya11,שווה,10
demokratya11,שום,10
demokratya11,שלום,10
demokratya11,שצריך,10
demokratya11,שקט,10
demokratya11,תותח,10
demokratya11,תמשיכו,10
demokratya11,אוהבים,9
demokratya11,אויבים,9
demokratya11,איש,9
demokratya11,בכולנו,9
demokratya11,בכיר,9
demokratya11,במה,9
demokratya11,בניגוד,9
demokratya11,דם,9
demokratya11,הבוקר,9
demokratya11,הביאו,9
demokratya11,ההבדל,9
demokratya11,הכבוד,9
demokratya11,המון,9
demokratya11,המציאות,9
demokratya11,המשפט,9
demokratya11,הפלסטינית,9
demokratya11,השאלה,9
demokratya11,התותח,9
demokratya11,התקשורת,9
demokratya11,ואת,9
demokratya11,ועל,9
demokratya11,חופש,9
demokratya11,כאלה,9
demokratya11,כמוך,9
demokratya11,כנ,9
demokratya11,כעת,9
demokratya11,להמשיך,9
demokratya11,ליד,9
demokratya11,למחבלים,9
demokratya11,לפגוע,9
demokratya11,לפעול,9
demokratya11,מיליארד,9
demokratya11,מיליון,9
demokratya11,מספר,9
demokratya11,מקפלן,9
demokratya11,משטרה,9
demokratya11,נא,9
demokratya11,נוסף,9
demokratya11,נפל,9
demokratya11,נשים,9
demokratya11,סמולני,9
demokratya11,עשיתם,9
demokratya11,עשרות,9
demokratya11,פוליטיקה,9
demokratya11,פחות,9
demokratya11,קודם,9
demokratya11,קוראים,9
demokratya11,קפלניסטים,9
demokratya11,שאת,9
demokratya11,שב,9
demokratya11,שנים,9
demokratya11,שקרים,9
demokratya11,תזכורת,9
demokratya11,תקשיבו,9
demokratya11,אחרים,8
demokratya11,אלה,8
demokratya11,אנשים,8
demokratya11,אשם,8
demokratya11,בבית,8
demokratya11,בושה,8
demokratya11,בטוח,8
demokratya11,בערוצי,8
demokratya11,בקפלן,8
demokratya11,ברוך,8
demokratya11,ברצועת,8
demokratya11,בתפקיד,8
demokratya11,גרם,8
demokratya11,דורש,8
demokratya11,דלת,8
demokratya11,דף,8
demokratya11,הביטוי,8
demokratya11,הגדול,8
demokratya11,הדמוקרטיה,8
demokratya11,הדרך,8
demokratya11,היהודית,8
demokratya11,הישראלית,8
demokratya11,הכנסת,8
demokratya11,הסיוע,8
demokratya11,השתקה,8
demokratya11,וזו,8
demokratya11,ומה,8
demokratya11,ומי,8
demokratya11,ועד,8
demokratya11,זמן,8
demokratya11,חוט,8
demokratya11,חירם,8
demokratya11,יו,8
demokratya11,ילד,8
demokratya11,ים,8
demokratya11,יעזור,8
demokratya11,כבוד,8
demokratya11,כולל,8
demokratya11,ככל,8
demokratya11,לביבי,8
demokratya11,לבנון,8
demokratya11,להכנס,8
demokratya11,להפיץ,8
demokratya11,להציל,8
demokratya11,ליהדות,8
demokratya11,לצד,8
demokratya11,לראש,8
demokratya11,מזומנים,8
demokratya11,מטה,8
demokratya11,מיד,8
demokratya11,מיליארדים,8
demokratya11,מכאן,8
demokratya11,מכל,8
demokratya11,ממומנים,8
demokratya11,מנסה,8
demokratya11,מנע,8
demokratya11,מצויינת,8
demokratya11,מקום,8
demokratya11,מתנחלים,8
demokratya11,נכון,8
demokratya11,נתן,8
demokratya11,סדר,8
demokratya11,עופר,8
demokratya11,עיתונאי,8
demokratya11,עליך,8
demokratya11,עסקה,8
demokratya11,פי,8
demokratya11,קטן,8
demokratya11,רואה,8
demokratya11,רואים,8
demokratya11,שיהיה,8
demokratya11,שעושים,8
demokratya11,שקמה,8
demokratya11,שר,8
demokratya11,אבא,7
demokratya11,אבו,7
demokratya11,אופציה,7
demokratya11,אמא,7
demokratya11,אנשי,7
demokratya11,אף,7
demokratya11,אשמים,7
demokratya11,אתנו,7
demokratya11,באזור,7
demokratya11,בדרום,7
demokratya11,בהחלט,7
demokratya11,בוקר,7
demokratya11,בכנסת,7
demokratya11,במדינה,7
demokratya11,בנימין,7
demokratya11,בסדר,7
demokratya11,בת,7
demokratya11,בתחום,7
demokratya11,גבם,7
demokratya11,גיבור,7
demokratya11,גיוס,7
demokratya11,דיאם,7
demokratya11,הבוגד,7
demokratya11,הבנת,7
demokratya11,החוק,7
demokratya11,היכן,7
demokratya11,המדיני,7
demokratya11,הנשלט,7
demokratya11,הסרטן,7
demokratya11,הקטן,7
demokratya11,הרבה,7
demokratya11,הרע,7
demokratya11,התוצאות,7
demokratya11,התעמולה,7
demokratya11,ואם,7
demokratya11,וואוו,7
demokratya11,ויש,7
demokratya11,ולמה,7
demokratya11,חבל,7
demokratya11,חובת,7
demokratya11,חודשים,7
demokratya11,חוק,7
demokratya11,חזק,7
demokratya11,חיל,7
demokratya11,טובה,7
demokratya11,טיפול,7
demokratya11,ידעו,7
demokratya11,יהי,7
demokratya11,יהיו,7
demokratya11,יכולים,7
demokratya11,ילדים,7
demokratya11,ימין,7
demokratya11,ימניים,7
demokratya11,יפה,7
demokratya11,כוח,7
demokratya11,כמותך,7
demokratya11,לדבר,7
demokratya11,לדין,7
demokratya11,להביא,7
demokratya11,להבין,7
demokratya11,לחטופים,7
demokratya11,לטייח,7
demokratya11,למנוע,7
demokratya11,למרות,7
demokratya11,לעזה,7
demokratya11,לעצור,7
demokratya11,לקבל,7
demokratya11,לשחרר,7
demokratya11,לשעבר,7
demokratya11,מדברים,7
demokratya11,מדהים,7
demokratya11,מזל,7
demokratya11,מכונת,7
demokratya11,מנדטים,7
demokratya11,מסרים,7
demokratya11,משמעית,7
demokratya11,משקרים,7
demokratya11,נותן,7
demokratya11,נשכח,7
demokratya11,סרטן,7
demokratya11,עצמו,7
demokratya11,פנים,7
demokratya11,פעולה,7
demokratya11,פרקליטות,7
demokratya11,צבאי,7
demokratya11,צודק,7
demokratya11,ציוץ,7
demokratya11,צריכים,7
demokratya11,קיבל,7
demokratya11,קצת,7
demokratya11,רע,7
demokratya11,שאנחנו,7
demokratya11,שהיא,7
demokratya11,שואלים,7
demokratya11,שיש,7
demokratya11,שכל,7
demokratya11,שליט,7
demokratya11,שליטה,7
demokratya11,תקשורת,7
demokratya11,for,6
demokratya11,gt,6
demokratya11,אויבי,6
demokratya11,אותה,6
demokratya11,אותי,6
demokratya11,אחוז,6
demokratya11,אך,6
demokratya11,אלא,6
demokratya11,אליהו,6
demokratya11,אליך,6
demokratya11,אמן,6
demokratya11,אשכרה,6
demokratya11,אתך,6
demokratya11,בא,6
demokratya11,בגץ,6
demokratya11,בה,6
demokratya11,בהצלחה,6
demokratya11,בו,6
demokratya11,בוגר,6
demokratya11,בוט,6
demokratya11,בחמאס,6
demokratya11,בכלא,6
demokratya11,בכפייה,6
demokratya11,בעד,6
demokratya11,בערוץ,6
demokratya11,בשעה,6
demokratya11,בשקט,6
demokratya11,בתי,6
demokratya11,בתקיפה,6
demokratya11,גביר,6
demokratya11,גופות,6
demokratya11,דבר,6
demokratya11,דברים,6
demokratya11,האחרונים,6
demokratya11,האיסלאם,6
demokratya11,הבעיה,6
demokratya11,ההסתה,6
demokratya11,הזיה,6
demokratya11,הטוב,6
demokratya11,הי,6
demokratya11,הייתי,6
demokratya11,הכביש,6
demokratya11,הנאצים,6
demokratya11,הנרצחים,6
demokratya11,הסיבה,6
demokratya11,הסמולנים,6
demokratya11,העבודה,6
demokratya11,העוקב,6
demokratya11,הערב,6
demokratya11,הפוליטי,6
demokratya11,הפיגוע,6
demokratya11,הפרקליטות,6
demokratya11,הראשון,6
demokratya11,הרמטכ,6
demokratya11,ואיך,6
demokratya11,וחרפה,6
demokratya11,ויהי,6
demokratya11,זכרו,6
demokratya11,חדשות,6
demokratya11,חולה,6
demokratya11,חוסל,6
demokratya11,חושב,6
demokratya11,חיות,6
demokratya11,חייל,6
demokratya11,חנש,6
demokratya11,יד,6
demokratya11,יואב,6
demokratya11,יוסי,6
demokratya11,ימנית,6
demokratya11,יצחק,6
demokratya11,ירדן,6
demokratya11,כבישים,6
demokratya11,כייף,6
demokratya11,כמעט,6
demokratya11,כנסי,6
demokratya11,כספי,6
demokratya11,כפי,6
demokratya11,לאחים,6
demokratya11,לאט,6
demokratya11,לאן,6
demokratya11,לדעת,6
demokratya11,להגיע,6
demokratya11,להגן,6
demokratya11,להפיל,6
demokratya11,לזרוק,6
demokratya11,לטבוח,6
demokratya11,ללכת,6
demokratya11,למדינת,6
demokratya11,לממשלה,6
demokratya11,למען,6
demokratya11,לנתניהו,6
demokratya11,לרצוח,6
demokratya11,לשחרור,6
demokratya11,לשלוט,6
demokratya11,לשקר,6
demokratya11,מדבר,6
demokratya11,מדובר,6
demokratya11,מדווחים,6
demokratya11,מדינות,6
demokratya11,מהבית,6
demokratya11,מוח,6
demokratya11,מוסלמים,6
demokratya11,מזכיר,6
demokratya11,מירון,6
demokratya11,מלך,6
demokratya11,ממומן,6
demokratya11,ממך,6
demokratya11,מממנת,6
demokratya11,מפעיל,6
demokratya11,מפריע,6
demokratya11,מקטאר,6
demokratya11,נאצים,6
demokratya11,נגיע,6
demokratya11,נותנים,6
demokratya11,ניצחון,6
demokratya11,נמל,6
demokratya11,נעצר,6
demokratya11,נעשה,6
demokratya11,נקודה,6
demokratya11,נשלט,6
demokratya11,סמוטריץ,6
demokratya11,סמול,6
demokratya11,סמולנית,6
demokratya11,סמים,6
demokratya11,ספק,6
demokratya11,עבודה,6
demokratya11,עברו,6
demokratya11,עוינות,6
demokratya11,עולם,6
demokratya11,עוקב,6
demokratya11,פחחח,6
demokratya11,צבאית,6
demokratya11,צפה,6
demokratya11,צפיה,6
demokratya11,קובע,6
demokratya11,קיבלו,6
demokratya11,קמפיין,6
demokratya11,קצין,6
demokratya11,ראיתם,6
demokratya11,רה,6
demokratya11,רוצחים,6
demokratya11,רעל,6
demokratya11,רצח,6
demokratya11,שאין,6
demokratya11,שהביאו,6
demokratya11,שופטים,6
demokratya11,שחמאס,6
demokratya11,שיוצא,6
demokratya11,שלה,6
demokratya11,שניה,6
demokratya11,שעדיין,6
demokratya11,שעשו,6
demokratya11,שקר,6
demokratya11,תא,6
demokratya11,תביעת,6
demokratya11,תדאג,6
demokratya11,תדעו,6
demokratya11,תוך,6
demokratya11,תורה,6
demokratya11,תענה,6
demokratya11,אבי,5
demokratya11,אהבה,5
demokratya11,אוכל,5
demokratya11,איזור,5
demokratya11,איראני,5
demokratya11,אישור,5
demokratya11,אלו,5
demokratya11,אלוף,5
demokratya11,אלופים,5
demokratya11,אלקקק,5
demokratya11,אמ,5
demokratya11,אמיתי,5
demokratya11,אמריקאי,5
demokratya11,ארה,5
demokratya11,ארצות,5
demokratya11,אש,5
demokratya11,אשף,5
demokratya11,אשר,5
demokratya11,באיוש,5
demokratya11,באמצע,5
demokratya11,בבחירות,5
demokratya11,בבקשה,5
demokratya11,בהתאם,5
demokratya11,בובה,5
demokratya11,בטבח,5
demokratya11,ביהודים,5
demokratya11,בך,5
demokratya11,בכם,5
demokratya11,במיוחד,5
demokratya11,במיל,5
demokratya11,במימון,5
demokratya11,בנינו,5
demokratya11,בעיה,5
demokratya11,בעקבות,5
demokratya11,בקלפי,5
demokratya11,ברשת,5
demokratya11,בשידור,5
demokratya11,בשנה,5
demokratya11,גאה,5
demokratya11,גאוה,5
demokratya11,גדולה,5
demokratya11,גוף,5
demokratya11,גורם,5
demokratya11,דוד,5
demokratya11,די,5
demokratya11,דיבה,5
demokratya11,דקה,5
demokratya11,האויב,5
demokratya11,האופציה,5
demokratya11,האיש,5
demokratya11,האישה,5
demokratya11,הבחור,5
demokratya11,הגה,5
demokratya11,הגוף,5
demokratya11,הורסים,5
demokratya11,החיים,5
demokratya11,הידיים,5
demokratya11,היטלר,5
demokratya11,הילדים,5
demokratya11,היקר,5
demokratya11,הכסף,5
demokratya11,המהפכה,5
demokratya11,המילה,5
demokratya11,המקום,5
demokratya11,המשך,5
demokratya11,הנפש,5
demokratya11,הנשיא,5
demokratya11,הסרבנים,5
demokratya11,הפלא,5
demokratya11,הקשר,5
demokratya11,השמאל,5
demokratya11,השנאה,5
demokratya11,השני,5
demokratya11,ואנחנו,5
demokratya11,ובכל,5
demokratya11,והוא,5
demokratya11,והסמול,5
demokratya11,וכולם,5
demokratya11,וכן,5
demokratya11,ומתן,5
demokratya11,ושכמותך,5
demokratya11,זאת,5
demokratya11,זבל,5
demokratya11,זהו,5
demokratya11,זכויות,5
demokratya11,זכר,5
demokratya11,חאן,5
demokratya11,חדש,5
demokratya11,חוזרים,5
demokratya11,חולים,5
demokratya11,חוץ,5
demokratya11,חזקה,5
demokratya11,חיזבאללה,5
demokratya11,חייבת,5
demokratya11,חיסלו,5
demokratya11,חכם,5
demokratya11,חליוה,5
demokratya11,חמור,5
demokratya11,חסון,5
demokratya11,טל,5
demokratya11,טראמפ,5
demokratya11,יאיר,5
demokratya11,יגאל,5
demokratya11,יחד,5
demokratya11,ינון,5
demokratya11,ישראלים,5
demokratya11,כנראה,5
demokratya11,כרגע,5
demokratya11,לאומי,5
demokratya11,לגייס,5
demokratya11,להסכים,5
demokratya11,להר,5
demokratya11,לומר,5
demokratya11,לחיות,5
demokratya11,לחיסול,5
demokratya11,לטפל,5
demokratya11,למחוק,5
demokratya11,לעבר,5
demokratya11,לעוף,5
demokratya11,לענות,5
demokratya11,לעסקה,5
demokratya11,לפטר,5
demokratya11,לפנות,5
demokratya11,לרפיח,5
demokratya11,מאי,5
demokratya11,מדברת,5
demokratya11,מהאוויר,5
demokratya11,מוכיח,5
demokratya11,מחדל,5
demokratya11,מחכים,5
demokratya11,מחסלים,5
demokratya11,מחקה,5
demokratya11,מטורפים,5
demokratya11,מטעם,5
demokratya11,מישהו,5
demokratya11,מלח,5
demokratya11,מלכה,5
demokratya11,ממשיכים,5
demokratya11,ממשל,5
demokratya11,מנצחים,5
demokratya11,מעולם,5
demokratya11,מפחדים,5
demokratya11,מפלגת,5
demokratya11,מפסיק,5
demokratya11,מצויין,5
demokratya11,מציאות,5
demokratya11,משה,5
demokratya11,משטרת,5
demokratya11,משפט,5
demokratya11,נהרג,5
demokratya11,נכנס,5
demokratya11,נשאר,5
demokratya11,נשיא,5
demokratya11,סמוך,5
demokratya11,עדיף,5
demokratya11,עו,5
demokratya11,עובד,5
demokratya11,עומד,5
demokratya11,עוקבים,5
demokratya11,עליו,5
demokratya11,עצמם,5
demokratya11,פושעים,5
demokratya11,פחחחחחח,5
demokratya11,פטור,5
demokratya11,פינה,5
demokratya11,פלסטינים,5
demokratya11,פרסום,5
demokratya11,פתחו,5
demokratya11,צילום,5
demokratya11,צפו,5
demokratya11,קובעים,5
demokratya11,קורס,5
demokratya11,קצר,5
demokratya11,קשות,5
demokratya11,ראינו,5
demokratya11,רוב,5
demokratya11,רכב,5
demokratya11,רלוונטי,5
demokratya11,רמטכ,5
demokratya11,רפורמה,5
demokratya11,רפיח,5
demokratya11,שאלה,5
demokratya11,שאלות,5
demokratya11,שהייתה,5
demokratya11,שטויות,5
demokratya11,שי,5
demokratya11,שכולם,5
demokratya11,שכמותך,5
demokratya11,שמנסה,5
demokratya11,שנאה,5
demokratya11,שנותן,5
demokratya11,שעה,5
demokratya11,שצמרת,5
demokratya11,שתפו,5
demokratya11,תגידו,5
demokratya11,תוכנית,5
demokratya11,תוקף,5
demokratya11,תחילת,5
demokratya11,תמשיכי,5
demokratya11,תפסיק,5
demokratya11,תפסיקו,5
demokratya11,תקיפות,5
demokratya11,תראה,5
demokratya11,אוכלים,4
demokratya11,אונס,4
demokratya11,אונר,4
demokratya11,אזרח,4
demokratya11,אחמד,4
demokratya11,אחראי,4
demokratya11,אחריות,4
demokratya11,אייזנקוט,4
demokratya11,איילה,4
demokratya11,אמרת,4
demokratya11,אן,4
demokratya11,אסירים,4
demokratya11,אפס,4
demokratya11,ארגון,4
demokratya11,אתעכאף,4
demokratya11,באולפנים,4
demokratya11,בג,4
prydmn6,את,1441
prydmn6,לא,1259
prydmn6,rt,1088
prydmn6,על,727
prydmn6,של,683
prydmn6,זה,566
prydmn6,הסמול,526
prydmn6,כל,402
prydmn6,מי,339
prydmn6,עם,298
prydmn6,חמאס,269
prydmn6,להם,237
prydmn6,רק,233
prydmn6,אתם,226
prydmn6,אין,225
prydmn6,צהל,211
prydmn6,וקסנר,204
prydmn6,לך,191
prydmn6,ישראל,186
prydmn6,אותם,175
prydmn6,בוגרי,173
prydmn6,עוד,167
prydmn6,ברק,165
prydmn6,גם,164
prydmn6,כי,163
prydmn6,למה,157
prydmn6,ראש,156
prydmn6,אם,149
prydmn6,הכל,147
prydmn6,כמו,144
prydmn6,לכם,144
prydmn6,ביבי,140
prydmn6,הזה,140
prydmn6,עזה,135
prydmn6,ולא,134
prydmn6,היה,133
prydmn6,שלא,133
prydmn6,טבח,131
prydmn6,סמולנים,130
prydmn6,יש,121
prydmn6,לנו,118
prydmn6,אחד,113
prydmn6,כמה,112
prydmn6,שלנו,112
prydmn6,איך,110
prydmn6,צריך,110
prydmn6,הטבח,109
prydmn6,הקרן,109
prydmn6,לפני,108
prydmn6,צמרת,107
prydmn6,בוגדים,106
prydmn6,כאן,106
prydmn6,בכל,104
prydmn6,ערוצי,103
prydmn6,זו,102
prydmn6,נגד,100
prydmn6,לו,99
prydmn6,היום,96
prydmn6,הממשלה,95
prydmn6,השב,95
prydmn6,שלהם,94
prydmn6,אותו,93
prydmn6,כולם,93
prydmn6,קרן,92
prydmn6,שלך,87
prydmn6,עד,86
prydmn6,שהם,86
prydmn6,היא,85
prydmn6,המשפט,80
prydmn6,המדינה,79
prydmn6,לחסל,79
prydmn6,אותך,78
prydmn6,אחרי,76
prydmn6,בעזה,76
prydmn6,פוליטיות,76
prydmn6,אל,74
prydmn6,יודעים,74
prydmn6,כדי,74
prydmn6,עלינו,74
prydmn6,שלכם,74
prydmn6,בן,71
prydmn6,טוב,71
prydmn6,כך,71
prydmn6,למטרות,71
prydmn6,מדוע,70
prydmn6,בית,69
prydmn6,דרך,69
prydmn6,יותר,69
prydmn6,לי,69
prydmn6,נתניהו,69
prydmn6,שעות,69
prydmn6,אהרון,68
prydmn6,אהוד,67
prydmn6,האמת,67
prydmn6,החדשה,67
prydmn6,עושים,66
prydmn6,צה,66
prydmn6,וכל,65
prydmn6,בלי,64
prydmn6,הזו,64
prydmn6,לעשות,64
prydmn6,שם,64
prydmn6,אותה,63
prydmn6,מחבלים,63
prydmn6,אותנו,62
prydmn6,אסון,62
prydmn6,ככה,62
prydmn6,לחמאס,62
prydmn6,סמולן,62
prydmn6,תקשיבו,62
prydmn6,יהיה,61
prydmn6,הכוח,60
prydmn6,כלום,60
prydmn6,תראו,59
prydmn6,שנה,58
prydmn6,פעילי,55
prydmn6,איפה,54
prydmn6,תודה,54
prydmn6,בזמן,52
prydmn6,חייבים,52
prydmn6,יהודים,52
prydmn6,עדיין,52
prydmn6,עוקב,52
prydmn6,עושה,52
prydmn6,שאתם,52
prydmn6,חיסול,51
prydmn6,יודע,51
prydmn6,ערוץ,51
prydmn6,עשו,51
prydmn6,ברור,50
prydmn6,לתת,50
prydmn6,מערכת,50
prydmn6,בגלל,49
prydmn6,בעולם,49
prydmn6,חובה,49
prydmn6,להיות,49
prydmn6,לעולם,49
prydmn6,מטורף,49
prydmn6,מילה,49
prydmn6,בדיוק,48
prydmn6,הבוגדים,48
